time,v_boost,v_output,i_boost,i_output,duty_cycle,pwm_signal,power_in,power_out
0.0008666666666666666,52.58628868148938,22.750544231648565,57.34266874607695,0.5643812908749075,0.9,1.0,688.1120249529234,10.351745256723955
0.0009,52.9355434057367,23.39769039376452,58.61625656469935,0.6183581252120945,0.9,1.0,703.3950787763922,10.94903831524921
0.0009333333333333333,52.860505437597105,24.602991445615967,61.61674646278279,1.0142501085782882,0.9,0.0,739.4009575533935,12.106143761461048
0.0009666666666666667,53.22850999648232,26.116778911829684,62.82387388352706,1.1248054066400308,0.9,1.0,753.8864866023247,13.641722814587835
0.001,53.61520740031837,28.27574956337625,63.98544293891558,1.1158794946877844,0.9,1.0,767.825315266987,15.990360267415445
0.0010333333333333334,53.53920598490139,30.662843580771977,66.89711457152693,1.4309375749416278,0.9,0.0,802.7653748583232,18.804199529177783
0.0010666666666666667,53.94347924474032,32.98314226923503,67.9945044492686,1.4407534964101492,0.9,1.0,815.9340533912232,21.757753479051974
0.0011,54.36534305520841,35.55914586582692,69.04677419069111,1.3194947571833242,0.9,1.0,828.5612902882933,25.289057094143114
0.0011333333333333334,54.2882782964922,37.972180283492705,71.87472016518015,1.5235765693658114,0.9,0.0,862.4966419821618,28.837729509641445
0.0011666666666666668,54.72658578704629,39.94774551382529,72.86505948659236,1.4214700406493734,0.9,1.0,874.3807138391082,31.91644743274697
0.0012,55.70293238620801,41.85634265925079,71.97108734387002,1.1033768386620415,0.9,0.0,863.6530481264404,35.039068416172356
0.0012333333333333332,55.62397154823869,43.04897176418014,74.7506586850608,1.3243929965618597,0.9,1.0,897.0079042207296,37.06427939906357
0.0012666666666666666,56.080663294489035,43.94529078495866,75.64936262338139,1.1593094354094151,0.9,1.0,907.7923514805767,38.623771643491445
0.0013,56.55306009298801,44.83234805289664,76.50396394063578,0.9796469120987275,0.9,1.0,918.0475672876294,40.198788638721304
0.0013333333333333333,56.472894169519,45.38419454601372,79.20855143718721,1.1700576373956473,0.9,1.0,950.5026172462465,41.194502291808426
0.0013666666666666666,56.95981421754225,45.58474667549549,80.00550822707446,0.9801524505163075,0.9,1.0,960.0660987248934,41.55938258938194
0.0014,57.4614455809297,45.76747636129877,80.75882621574974,0.7874394043454025,0.9,1.0,969.1059145889968,41.89323784964083
0.0014333333333333333,57.379991989536336,45.641151224324275,83.39302884190197,0.9827203085209706,0.9,1.0,1000.7163461028235,41.66229370163275
0.0014666666666666667,58.47998189035607,45.06948770753958,82.17540354625605,0.711650103723634,0.9,1.0,986.1048425550725,40.625174444401225
0.0015,58.994641539837374,44.46430624180538,82.84229622197796,0.5490687919265383,0.9,1.0,994.1075546637355,39.541490591301056
0.0015333333333333334,58.911014590013835,43.72549018279995,85.44203362766311,0.7966708116718765,0.9,1.0,1025.3044035319572,38.2383698345227
0.0015666666666666667,59.43842951041654,42.89435024672403,86.05544766139572,0.667603827254867,0.9,1.0,1032.6653719367487,36.79850566177268
0.0016,59.97887994493556,42.35892781744648,86.62629695944813,0.5505956158128648,0.9,1.0,1039.5155635133774,35.885575316872824
0.0016333333333333334,59.89385780304765,41.83598171049396,89.1634385901642,0.8482504406776782,0.9,1.0,1069.9612630819704,35.00498731361571
0.0016666666666666666,60.44611836518777,41.34655908586648,89.68287093423582,0.7582845520294755,0.9,1.0,1076.1944512108298,34.19075896482096
0.0017,61.010522146781476,41.25891465328624,90.1602189839808,0.6738465178838662,0.9,1.0,1081.9226278077695,34.04596076734316
0.0017333333333333333,60.92403761630372,41.254763232324585,92.63890169696589,1.0031090746763383,0.9,1.0,1111.6668203635907,34.03910978710321
0.0017666666666666666,61.49934263379404,41.61799558565914,93.06685926706314,1.0285265702714148,0.9,1.0,1116.8023112047576,34.641151131358875
0.0018,62.08593185316078,42.52939977757731,93.45321942425436,1.0453791567755972,0.9,1.0,1121.4386330910522,36.17499690881986
0.0018333333333333333,61.99792289213802,43.632236606691635,95.87742859750377,1.3626146240310062,0.9,1.0,1150.5291431700452,38.07544142604643
0.0018666666666666666,62.594539822824856,44.9534867362312,96.21638911746267,1.353431820247587,0.9,1.0,1154.596669409552,40.41631939489029
0.0019,63.20161443062763,46.63566856562195,96.51424466471617,1.3211711249678852,0.9,1.0,1158.1709359765941,43.49771165125078
0.0019333333333333333,63.11202395086875,48.287239560608505,98.88781768316011,1.583924281050257,0.9,1.0,1186.6538121979213,46.6331500876719
0.0019666666666666665,63.72828723497675,49.92095702930216,99.14022844715177,1.5075114299159,0.9,1.0,1189.6827413658211,49.84203901442865
0.002,64.35421338479159,51.681154953686104,99.35203139610299,1.4046940420520544,0.9,1.0,1192.224376753236,53.418835546938276
0.002033333333333333,64.2629890560527,53.18139543022056,101.67866112040615,1.6033587621979835,0.9,1.0,1220.1439334448737,56.56521639810968
0.0020666666666666667,64.89729846659637,54.45836242581118,101.84693785397374,1.4613983445380714,0.9,1.0,1222.163254247685,59.31426476202006
0.0021,65.54050687074628,55.69243926596986,101.97510784513094,1.3004048786093985,0.9,1.0,1223.7012941415712,62.03295582787483
0.0021333333333333334,65.44760092986033,56.5306823411295,104.25834606015025,1.4569038527576685,0.9,1.0,1251.100152721803,63.914360919073815
0.0021666666666666666,66.09841993652198,57.055581594845094,104.34487187618892,1.2787835300265793,0.9,1.0,1252.138462514267,65.10678782252053
0.0022,66.75740423595774,57.49795843075959,104.39179517259197,1.094599631913635,0.9,1.0,1252.7015420711036,66.12030447410716
0.0022333333333333333,66.66277330086479,57.544647790854995,106.63505601270694,1.247435893500779,0.9,1.0,1279.6206721524832,66.22772978747105
0.002266666666666667,67.32862744846074,57.32274022554125,106.64218045857825,1.07259876877712,0.9,1.0,1279.706165502939,65.71793093929772
0.0023,68.00194259777335,57.10513699285069,106.61020902947172,0.903577676797441,0.9,1.0,1279.3225083536606,65.21993341944489
0.0023333333333333335,67.90554748640231,56.60355987586971,108.8167723781728,1.0881414297572058,0.9,1.0,1305.8012685380736,64.07925981242336
0.0023666666666666667,68.58502278898406,56.26342175947993,108.74681057024185,1.0583582729099614,0.9,1.0,1304.9617268429022,63.3114525617024
0.0024,70.04021224853089,56.23409547203476,106.32889090888725,0.9197691112314241,0.9,0.0,1275.9466909066468,63.245469871158406
0.0024333333333333334,69.94092781925977,55.91173570358347,108.54010788399924,1.1516211455551983,0.9,1.0,1302.481294607991,62.5224437877474
0.0024666666666666665,70.61556719557016,55.87233273896359,108.40758092861998,1.1582728209505275,0.9,1.0,1300.8909711434399,62.43435131386926
0.0025,71.29657584175166,56.24499574954506,108.23714786488102,1.1657064962112336,0.9,1.0,1298.8457743785723,63.26999093732684
0.002533333333333333,71.19551047352697,56.742418900562036,110.41679803245576,1.411934064200687,0.9,1.0,1325.0015763894692,64.39404205373721
0.0025666666666666667,71.88160358919292,57.48740992252757,110.21184110421848,1.4153972027625414,0.9,1.0,1322.5420932506217,66.09604599201442
0.0026,72.5734423416771,58.57153831193754,109.9694784772207,1.4071262749775149,0.9,1.0,1319.6337417266484,68.61250200453533
0.0026333333333333334,72.4705669709177,59.6691992638752,112.12047204964519,1.6309914767089206,0.9,1.0,1345.4456645957423,71.20826681584089
0.0026666666666666666,73.16686490262903,60.88036147908473,111.84527184184203,1.5989042833836429,0.9,1.0,1342.1432621021045,74.12836827648049
0.0027,73.86831118286695,62.28211802251378,111.53316651283637,1.548490330489284,0.9,1.0,1338.3979981540365,77.58124450740671
0.0027333333333333333,73.76360029062992,63.53621331603119,113.65829321281814,1.7305952817014223,0.9,1.0,1363.8995185538176,80.73700805080438
0.002766666666666667,74.46890816147524,64.74668817161623,113.31500029231454,1.6511075365408052,0.9,1.0,1359.7800035077744,83.84267258385017
0.0028,75.17879272396924,66.00266702648813,112.93530242820415,1.5544919768100618,0.9,1.0,1355.2236291384497,87.12704109218926
0.0028333333333333335,75.07222417871117,66.97788490104038,115.03723468655559,1.6983620032090927,0.9,1.0,1380.446816238667,89.72074131634027
0.0028666666666666667,75.78539966071673,67.80220276413986,114.62796298477164,1.5818383329100212,0.9,1.0,1375.5355558172596,91.9427739933907
0.0029,77.31092241031196,68.5945090365701,111.63233697673014,1.3278038085957615,0.9,0.0,1339.5880437207618,94.10413339936196
0.0029333333333333334,77.20133149729908,68.66370331377146,113.75582317702067,1.4710467173953699,0.9,1.0,1365.0698781242481,94.2940830552326
0.0029666666666666665,77.90245392855627,68.64520362651645,113.29751527018703,1.3613036889502959,0.9,1.0,1359.5701832422444,94.24327961851814
0.003,78.60734897480322,68.70259374860437,112.80397546740721,1.254768257378854,0.9,1.0,1353.6477056088866,94.40092775571544
0.003033333333333333,78.49592033218592,68.55932557251963,114.90808016531557,1.4195644601105326,0.9,1.0,1378.8969619837867,94.00762245917487
0.0030666666666666668,79.2033319643942,68.70551156994811,114.38800632110453,1.4592115152438614,0.9,1.0,1372.6560758532544,94.40894640176549
0.0031,79.9140133473395,69.18933708402288,113.83318614399815,1.4981862501419443,0.9,1.0,1365.9982337279778,95.74328732253088
0.0031333333333333335,79.80073246266998,69.81675470318253,115.92026541184525,1.6706111603194531,0.9,1.0,1391.043184942143,97.48758474568719
0.0031666666666666666,80.51343118709666,70.68547286948557,115.34040548853424,1.703202030862164,0.9,1.0,1384.0848658624109,99.9287214956556
0.0032,81.22891957981892,71.80864288891314,114.72628277093216,1.723695898202384,0.9,1.0,1376.715393251186,103.12962387094912
0.0032333333333333333,81.1137747699749,72.96013762637749,116.79858823735483,1.870088316319099,0.9,1.0,1401.5830588482581,106.46363364919888
0.003266666666666667,81.8308050838376,74.21850720431875,116.16088512496373,1.866751629391935,0.9,1.0,1393.9306214995647,110.16773623275029
0.0033,82.55016710780681,75.58495444835472,115.48940029843384,1.8459641864998217,0.9,1.0,1385.872803581206,114.26170677919717
0.003333333333333333,82.43314938378205,76.82635577368418,117.54908210636897,1.950460371291811,0.9,1.0,1410.5889852764276,118.04577882929395
0.0033666666666666667,83.15360101530479,78.0277574251021,116.8554414937188,1.9026876177837324,0.9,1.0,1402.2652979246257,121.7666185758115
0.0034,83.8759478751836,79.20317628870308,116.1284973801129,1.839492808056136,0.9,1.0,1393.541968561355,125.46286268438755
0.0034333333333333334,83.75705081095407,80.13509156370769,118.17760710313482,1.907966357017025,0.9,1.0,1418.1312852376177,128.43265799847632
0.0034666666666666665,84.48005736595097,80.93442762433432,117.42989729866464,1.8278808696191258,0.9,1.0,1409.1587675839758,131.0076314975722
0.0035,85.20454350613619,81.6432922420851,116.6493589555443,1.739631900578816,0.9,1.0,1399.7923074665316,133.31254336253025
0.003533333333333333,85.08376311153519,82.07037422444553,118.68985247148075,1.7934153645315831,0.9,1.0,1424.2782296577689,134.71092650681067
0.0035666666666666668,85.80850074190536,82.35814444200992,117.88990427520581,1.7049341403364955,0.9,1.0,1414.6788513024696,135.65727911861939
0.0036,86.53432252517148,82.57749427208678,117.05759889154868,1.6166956889506814,0.9,1.0,1404.6911866985843,136.3808512051305
0.0036333333333333335,86.41165712270538,82.55931419364553,119.09133921240391,1.6805792511150757,0.9,1.0,1429.096070548847,136.3208072025016
0.0036666666666666666,87.13734321717791,82.4694225724404,118.24094583647846,1.6068982664397453,0.9,1.0,1418.8913500377416,136.02411318863483
0.0037,87.86373762573983,82.39577704140915,117.35866267614712,1.5391232574860456,0.9,1.0,1408.3039521137655,135.78128148515214
0.0037333333333333333,87.7391877312757,82.17709144869943,119.3874227334613,1.629875027703335,0.9,1.0,1432.6490728015356,135.06148717935818
0.003766666666666667,88.46507962870135,81.98642735818959,118.48833976888767,1.583400013637427,0.9,1.0,1421.860077226652,134.43548541919395
0.0038,89.19132298797305,81.9119361137704,117.55783015942114,1.5437281476675715,0.9,1.0,1410.6939619130537,134.19130555812805
0.003833333333333333,89.0648911952284,81.78348535316647,119.58329554428965,1.6640896034338137,0.9,1.0,1434.999546531476,133.7707695302319
0.0038666666666666667,89.79028492067351,81.76578946079314,118.63724097139266,1.6428190735433237,0.9,1.0,1423.646891656712,133.71288652293504
0.0039,90.51569164595821,81.93345093131877,117.66021833575826,1.6248984705448268,0.9,1.0,1411.922620029099,134.26180763029643
0.003933333333333333,90.38738251472284,82.0962433750954,119.68398999282645,1.764761373672622,0.9,1.0,1436.2078799139174,134.7958635260579
0.003966666666666667,91.11161153858275,82.40221816221676,118.69264423318829,1.755613319863919,0.9,1.0,1424.3117307982595,135.8025111610713
0.004,91.83553290489316,82.90731757729219,117.67078416220703,1.7442685122548678,0.9,1.0,1412.0494099464843,137.47246615723967
0.004033333333333333,91.7053528529122,83.39941653304466,119.69438103704323,1.8872951603629369,0.9,1.0,1436.3325724445187,139.10925356104565
0.004066666666666666,92.4277868732234,84.01127678330514,118.65938704466801,1.873735417412883,0.9,1.0,1423.9126445360162,141.1578925352221
0.0041,93.14960980839415,84.78447464833754,117.5943274079015,1.8531325232093019,0.9,1.0,1411.131928894818,143.7681428278918
0.0041333333333333335,93.01756700684126,85.4918159515545,119.61918904723419,1.9849859101350928,0.9,1.0,1435.4302685668104,146.17701189388936
0.004166666666666667,93.73761075493705,86.56650374611145,118.54215243678497,2.1098697882754727,0.9,1.0,1422.5058292414196,149.87519141651057
0.0042,94.45675665615661,87.9552271778759,117.4354935297446,2.219166209298147,0.9,1.0,1409.2259223569354,154.72243975823517
0.004233333333333334,94.3228609286261,89.58889861051613,119.46298263412932,2.3124441078281786,0.9,1.0,1433.5557916095518,160.52341508490676
0.004266666666666667,95.03995299824666,91.38372613448904,118.34547184415126,2.3848080135499785,0.9,1.0,1420.1456621298153,167.01970804446592
0.0043,95.7558765721034,93.25990576892316,117.19877656976169,2.4313075209155115,0.9,1.0,1406.3853188371404,173.94820048056854
0.004333333333333333,95.62013929704943,95.13597355607118,119.23018149831941,2.45550076176678,0.9,1.0,1430.7621779798328,181.01706928922948
0.004366666666666666,96.33375099698466,96.92970572403502,118.07372798743404,2.4565864997780293,0.9,1.0,1416.8847358492085,187.90735703496054
0.0044,97.04593912309072,98.57586126076866,116.8885220697534,2.4335853289705325,0.9,1.0,1402.6622648370408,194.34400846604623
0.004433333333333333,96.90837313964214,100.01898240905246,118.92505929669402,2.39367654166423,0.9,1.0,1427.1007115603281,200.0759368428469
0.0044666666666666665,97.61800736995623,101.2122190006974,117.73115777081723,2.339181497221452,0.9,1.0,1412.7738932498069,204.87826550090267
0.0045,98.32597798818269,102.13256911647818,116.50892999908531,2.271602573280889,0.9,1.0,1398.1071599890238,208.62123348664386
0.004533333333333334,98.18659750526179,102.77101319828795,118.55174652179882,2.199840044933948,0.9,1.0,1422.6209582615859,211.2376230760535
0.004566666666666667,98.89178765711854,103.1286007107909,117.3218551905036,2.1271609847335973,0.9,1.0,1407.8622622860432,212.71016569131484
0.0046,99.59508867844791,103.2289832346339,116.06405769165592,2.0552273293960495,0.9,1.0,1392.768692299871,213.12445959312655
0.004633333333333333,99.45390918712143,103.10613885128217,118.11423339022004,1.9923220861087587,0.9,1.0,1417.3708006826405,212.61751737639756
0.004666666666666667,100.97357328451658,102.52854038833244,113.53620929461137,1.7812074874229062,0.9,1.0,1362.4345115353365,210.24203188323833
0.0047,101.64743440733507,101.62186212745954,112.27183615922533,1.7620104154894245,0.9,1.0,1347.2620339107038,206.5400572450479
0.004733333333333333,101.5033456447797,100.75003704798213,114.38474362296226,1.7662822717768007,0.9,1.0,1372.616923475547,203.01139930339545
0.0047666666666666664,102.17445351627154,99.97518877496906,113.11437305886864,1.7915490455650132,0.9,1.0,1357.3724767064236,199.90076741181397
0.0048,103.63517178539718,99.35775843098901,108.38845238111998,1.6615433010901508,0.9,0.0,1300.6614285734397,197.43928320861534
0.004833333333333334,103.4882653361903,98.41283264685944,110.56559963600853,1.737595290245937,0.9,1.0,1326.7871956321023,193.70171259157527
0.004866666666666667,104.12963152150081,97.8015635871374,109.29292896429611,1.8336389135599087,0.9,1.0,1311.5151475715534,191.3029168017776
0.0049,104.76932777064718,97.56010919563637,107.993841623535,1.9411292388143395,0.9,1.0,1295.92609948242,190.35949812528983
0.004933333333333333,104.62081361600818,97.70058645564629,110.17751661662865,2.057730744241231,0.9,1.0,1322.130199399544,190.9080918755443
0.004966666666666667,105.25783808182733,98.208562064314,108.87390593939077,2.175806205866139,0.9,1.0,1306.4868712726893,192.89843325480427
0.005,105.89300307405418,99.05770255085771,107.54424854495538,2.2867447066555258,0.9,1.0,1290.5309825394645,196.24856869308405
0.005033333333333333,105.7428960707129,100.20294074773987,109.7353608059374,2.3891259585486893,0.9,1.0,1316.824329671249,200.81258668990137
0.005066666666666666,106.37521239665212,101.58074203040741,108.40204984699687,2.477141200903723,0.9,1.0,1300.8245981639625,206.37294302896356
0.0051,107.00549180386966,103.12586265382073,107.04305643935902,2.5447577827588574,0.9,1.0,1284.5166772723082,212.69887096189396
0.0051333333333333335,106.85380780918206,104.76603026311359,109.2424595307174,2.5936661088679926,0.9,1.0,1310.9095143686088,219.51842194183266
0.005166666666666667,107.48107403435266,106.42298759324987,107.88065622500962,2.621546762462693,0.9,1.0,1294.5678747001155,226.5170457654603
0.0052,108.1061375525214,108.0292374925807,106.49352894669694,2.626012561740684,0.9,1.0,1277.9223473603633,233.4063230645681
0.005233333333333333,107.95289335432393,109.52213093207506,108.70202244306749,2.6123131298318367,0.9,1.0,1304.4242693168098,239.90194327805185
0.005266666666666667,108.5747910775914,110.84369627433229,107.31290325320354,2.581466407598292,0.9,1.0,1287.7548390384425,245.72650007512848
0.0053,109.19433153677409,111.95559060648226,105.89881267754674,2.5340207703380955,0.9,1.0,1270.785752130561,250.68108536092518
0.005333333333333333,109.03954478587445,112.83112519476501,108.11714410163901,2.4775859584802244,0.9,1.0,1297.405729219668,254.6172562543347
0.005366666666666666,109.65577828694467,113.45276899142458,106.70185435303343,2.414927729464364,0.9,1.0,1280.4222522364012,257.430615836431
0.0054,110.26951078215251,113.82458866826286,105.26193983094835,2.347657468863587,0.9,1.0,1263.1432779713803,259.12073970998466
0.005433333333333333,110.11319992739432,113.9619172258597,107.49080654616644,2.283704457658858,0.9,1.0,1289.8896785539973,259.7463715558739
0.0054666666666666665,110.7234953086228,113.88663982283914,106.0504607793825,2.2254980592123057,0.9,1.0,1272.60552935259,259.40333460274184
0.0055,111.33115635133747,113.63759992982769,104.5858308028543,2.1736981034399148,0.9,1.0,1255.0299696342518,258.27008235623146
0.005533333333333334,111.17334057717595,113.25872358931359,106.82588186276821,2.1347100675656616,0.9,1.0,1281.9105823532186,256.5507693816108
0.005566666666666667,111.77744492597174,112.79316066515261,105.36156420178544,2.109047840635035,0.9,1.0,1264.3387704214254,254.44594185669862
0.0056,112.37879161620717,112.29291459327607,103.87329678277365,2.09517251673037,0.9,1.0,1246.4795613932838,252.19397335705585
0.005633333333333333,112.2194907827345,111.80679808418394,106.12513473763637,2.097095144695982,0.9,1.0,1273.5016168516365,250.01520195674956
0.005666666666666667,113.54910839028041,111.06982063099743,100.90538522962642,1.931995812989814,0.9,1.0,1210.864622755517,246.7301011000388
0.0057,114.1167629415332,110.19716443962186,99.43194275154792,1.9794771855026796,0.9,1.0,1193.183313018575,242.8683010106612
0.005733333333333333,113.95499847344857,109.56797443723148,101.75725056458047,2.046731014616395,0.9,1.0,1221.0870067749656,240.1028204455562
0.0057666666666666665,114.51942185564279,109.21507529444223,100.28501981296078,2.128159815591335,0.9,1.0,1203.4202377555293,238.55865343141372
0.0058,115.78032356078582,109.16091025089854,94.95299676838587,2.02469354926415,0.9,0.0,1139.4359612206304,238.3220865360945
0.005833333333333334,115.61620093784501,108.80966287515494,97.35239629395015,2.1349573814081073,0.9,1.0,1168.2287555274017,236.79085470009744
0.005866666666666667,116.14721179228144,108.84777644059467,95.89823295517326,2.253442797118768,0.9,1.0,1150.778795462079,236.95676872123352
0.0059,116.67614743071668,109.20364459488614,94.42125884789917,2.1768520385536285,0.9,1.0,1133.0551061747901,238.50871985612412
0.005933333333333333,116.51075494638056,109.3592938869132,96.82945449944822,2.2973919737844506,0.9,1.0,1161.9534539933786,239.18910318888504
0.005966666666666667,117.70229232517973,109.1921003870805,91.48231358425313,2.0356680867399657,0.9,1.0,1097.7877630110377,238.4582957388453
0.006,118.19812454264944,108.85507732642067,90.02669765881978,1.982138845273912,0.9,1.0,1080.3203719058374,236.9885571948205
0.006033333333333333,118.03057460298774,108.45346654803149,92.50758911102116,2.13837719478476,0.9,1.0,1110.091069332254,235.2430881256997
0.006066666666666666,118.5240032664602,108.2048097015406,91.0539258652347,2.106050148075553,0.9,1.0,1092.6471103828164,234.1656168509323
0.0061,119.01567316860442,108.20115687300829,89.57808272391486,2.0788123435327654,0.9,1.0,1074.9369926869783,234.14980697314698
0.0061333333333333335,118.84696432541965,108.1881334877053,92.06639526333616,2.2566260401834852,0.9,1.0,1104.7967431600339,234.09344455107083
0.006166666666666667,119.33612496166103,108.36015381262531,90.59309981436084,2.237688806523146,0.9,1.0,1087.1171977723302,234.83845868591632
0.0062,119.82341916429787,108.78498943895703,89.09788480606663,2.216696709203214,0.9,1.0,1069.1746176727995,236.68347854467984
0.006233333333333333,119.65356531315837,109.18282787726739,91.59414088537908,2.395000763806874,0.9,1.0,1099.1296906245489,238.41779806553993
0.006266666666666667,120.13825279667,109.72812438936353,90.10204994772381,2.3685586631890017,0.9,1.0,1081.2245993726858,240.80522564015268
0.0063,120.62097398456876,110.4711075358908,88.58829523774074,2.334206841983159,0.9,1.0,1063.0595428528889,244.07731200412698
0.006333333333333333,120.44998957181899,111.11627404468969,91.0929810601105,2.495644846368282,0.9,1.0,1093.115772721326,246.9365271514916
0.006366666666666666,120.93001452214156,111.8301081455184,89.582908497331,2.4474224283380877,0.9,1.0,1074.994901967972,250.11946175676678
0.0064,121.40798082738692,112.6587868822948,88.05142335267335,2.3890841892898576,0.9,1.0,1056.6170802320803,253.8400452358064
0.0064333333333333334,121.23588080515063,113.30531677753119,90.56499022820256,2.5270119661279313,0.9,1.0,1086.7798827384308,256.7618962011338
0.006466666666666667,121.71106897333884,113.94224644169121,89.03772734126647,2.454499447582896,0.9,1.0,1068.4527280951977,259.6567104835819
0.0065,122.18411336901539,114.62487100533798,87.48929842665625,2.373669711386325,0.9,1.0,1049.871581119875,262.7772210598074
0.006533333333333334,122.01091315199153,115.06637648527501,90.01216409671926,2.493246166961941,0.9,1.0,1080.145969160631,264.80541994902103
0.006566666666666667,122.48110482233709,115.45493861739679,88.46847992246221,2.4048030509121494,0.9,1.0,1061.6217590695464,266.59685702293723
0.0066,122.9490745314088,115.86208533208355,86.9038716060441,2.3123827578863936,0.9,1.0,1042.8464592725293,268.4804563499802
0.006633333333333333,122.77478995541479,116.01563630297677,89.4364215357218,2.4262909099954206,0.9,1.0,1073.2370584286616,269.1925573356917
0.006666666666666666,123.23983936228639,116.12103738008798,87.87706315453184,2.3356280949309283,0.9,1.0,1054.5247578543822,269.6819064445558
0.0067,123.70259528153471,116.26501048556294,86.29701782247243,2.245539147734594,0.9,1.0,1035.5642138696692,270.35105326416124
0.006733333333333333,123.52724256375163,116.1865291150124,88.83960646131304,2.3671299409652278,0.9,1.0,1066.0752775357564,269.98619095587253
0.0067666666666666665,123.98701732341178,116.10264989565123,87.26529931321642,2.2863798250157448,0.9,1.0,1047.183591758597,269.5965062558432
0.0068,124.44443346228712,116.1079358766465,85.67053769237114,2.2089390582407047,0.9,1.0,1028.0464523084538,269.6210554707091
0.006833333333333334,124.26802916316207,115.94398935422379,88.22348970372855,2.3462476661092175,0.9,1.0,1058.6818764447426,268.8601733474472
0.006866666666666667,124.72240972041023,115.83023566111997,86.63493791208361,2.2809061531884223,0.9,1.0,1039.6192549450034,268.33286986621175
0.0069,125.17437265464181,115.85971198605404,85.02615939994793,2.2189096333709712,0.9,1.0,1020.3139127993752,268.4694572298279
0.006933333333333333,124.99693364140342,115.76769299848773,87.58977085917174,2.3720240913593313,0.9,1.0,1051.077250310061,268.0431748438421
0.006966666666666667,125.44581273088664,115.76780842152435,85.98765756121055,2.3196677750560015,0.9,1.0,1031.8518907345267,268.0437093344553
0.007,125.89222107068778,115.80588556073253,84.3655405624051,2.059756007364219,0.9,1.0,1012.3864867488612,268.22006261010955
0.007033333333333333,125.71376448243066,115.22498530845108,86.94008012417544,2.229636214852146,0.9,1.0,1043.2809614901053,265.53594478665536
0.007066666666666666,126.15704660445502,114.3535070143297,85.32506780766516,1.9933287449577886,0.9,1.0,1023.900813691982,261.534491329527
